Date,Price,Bathrooms,Bathrooms (bin),Bedrooms,Bedrooms (bin),Condition,Floors,Grade,Id,Lat,Long,Price (bin),Sqft Living,Sqft Lot,View,Waterfront,Yr Built,Zipcode
4/27/2015,420000,1.75,1.6,4,3.9,Average,1,8,7504400710,47.6262,-122.049,390K,"2,380","15,324",No View,No,1978,98074
4/9/2015,583500,1.75,1.6,4,3.9,Average,1,8,1630700361,47.7605,-122.085,567K,"2,860","48,351",No View,No,1978,98077
4/2/2015,540000,1.75,1.6,4,3.9,Average,1,8,4023500362,47.7611,-122.298,531K,"2,040","9,322",No View,No,1977,98155
4/21/2015,479900,2,1.6,4,3.9,Average,1,8,8950500250,47.7438,-122.229,460K,"2,510","9,750",No View,No,1960,98028
4/14/2015,525000,2,1.6,4,3.9,Average,1,8,7844200425,47.4286,-122.292,496K,"2,680","14,157",No View,No,1966,98188
4/20/2015,542500,2.25,1.6,4,3.9,Average,1,8,7811210200,47.5909,-122.158,531K,"1,750","10,160",No View,No,1972,98005
4/10/2015,545000,2.25,1.6,4,3.9,Average,1,8,686400040,47.6342,-122.117,531K,"1,890","7,210",No View,No,1967,98008
4/28/2015,660500,2.25,1.6,4,3.9,Average,1,8,9545240070,47.5343,-122.054,638K,"2,010","9,603",No View,No,1986,98027
4/2/2015,480000,2.25,1.6,4,3.9,Average,1,8,1973800150,47.718,-122.242,460K,"2,330","14,190",No View,No,1962,98034
4/24/2015,425000,2.25,1.6,4,3.9,Average,1,8,3344500210,47.5123,-122.197,390K,"1,240","21,190",No View,No,1974,98056
4/21/2015,386000,2.25,1.6,4,3.9,Average,1,8,1328320920,47.4437,-122.124,354K,"2,810","8,560",No View,No,1979,98058
4/16/2015,537000,2.25,1.6,4,3.9,Average,1,8,7214810050,47.7552,-122.148,531K,"2,640","8,800",No View,No,1980,98072
4/21/2015,450000,2.25,1.6,4,3.9,Average,1,8,217500135,47.7356,-122.335,425K,"2,040","9,565",No View,No,1959,98133
4/3/2015,336750,2.25,1.6,4,3.9,Average,1,8,2414600255,47.5119,-122.337,319K,"1,720","7,803",No View,No,1955,98146
4/22/2015,499900,2.25,1.6,4,3.9,Average,1,8,9257900010,47.75,-122.292,496K,"2,360","7,650",No View,No,1963,98155
4/10/2015,603000,2.25,1.6,4,3.9,Average,1,8,326049024,47.7684,-122.289,602K,"2,370","11,310",No View,No,1968,98155
4/6/2015,675000,2.5,2.4,4,3.9,Average,1,8,9542000275,47.6001,-122.176,673K,"2,420","18,470",No View,No,1968,98005
4/21/2015,480000,2.5,2.4,4,3.9,Average,1,8,5255690100,47.7752,-122.198,460K,"2,700","9,700",No View,No,1978,98011
4/15/2015,570000,2.5,2.4,4,3.9,Average,1,8,2826079101,47.7125,-121.916,567K,"2,430","44,001",No View,No,1994,98019
4/3/2015,635000,2.5,2.4,4,3.9,Average,1,8,4177100005,47.7118,-122.29,602K,"2,970","7,961",No View,No,1969,98125
4/15/2015,457000,2.5,2.4,4,3.9,Average,1,8,4022902050,47.7711,-122.288,425K,"2,200","10,800",No View,No,1964,98155
4/13/2015,340000,2.5,2.4,4,3.9,Average,1,8,7844200120,47.4298,-122.29,319K,"3,020","8,750",No View,No,1960,98188
4/24/2015,430000,2.75,2.4,4,3.9,Average,1,8,9804500420,47.2504,-122,425K,"2,470","50,123",No View,No,1978,98022
4/20/2015,563750,2.75,2.4,4,3.9,Average,1,8,6446200190,47.5537,-122.026,531K,"2,690","25,000",No View,No,1978,98029
4/24/2015,368500,2.75,2.4,4,3.9,Average,1,8,9485910100,47.3444,-122.084,354K,"2,500","26,400",No View,No,1977,98031
4/21/2015,575000,2.75,2.4,4,3.9,Average,1,8,9238480120,47.7726,-122.139,567K,"2,730","35,075",No View,No,1979,98072
4/13/2015,615000,2.75,2.4,4,3.9,Average,1,8,4022900077,47.7749,-122.283,602K,"2,750","15,450",No View,No,1978,98155
4/20/2015,597500,3,2.4,4,3.9,Average,1,9,5649300120,47.7112,-122.099,567K,"1,890","35,280",No View,No,1979,98052
4/16/2015,485000,2.5,2.4,4,3.9,Average,1,10,7967950040,47.3528,-122.267,460K,"3,710","15,935",No View,No,2005,98001
4/3/2015,313500,3,2.4,5,4.9,Average,1,6,1623089025,47.481,-121.788,283K,"2,240","94,960",No View,No,1985,98045
4/9/2015,585000,1.75,1.6,5,4.9,Average,1,7,2207200455,47.6003,-122.132,567K,"1,880","16,617",No View,No,1963,98007
4/28/2015,330000,1.75,1.6,5,4.9,Average,1,7,4027700930,47.7751,-122.268,319K,"2,100","7,347",No View,No,1981,98028
4/30/2015,350000,1.75,1.6,5,4.9,Average,1,7,7972601885,47.5279,-122.345,319K,"1,380","7,620",No View,No,1955,98106
4/10/2015,496000,1.75,1.6,5,4.9,Average,1,7,9250900104,47.7737,-122.35,496K,"2,110","8,500",No View,No,1962,98133
4/27/2015,439950,1.75,1.6,5,4.9,Average,1,7,2644900109,47.7766,-122.355,425K,"2,190","7,500",No View,No,1979,98133
4/10/2015,480000,2.25,1.6,5,4.9,Average,1,7,34001304,47.5305,-122.391,460K,"2,240","5,500",No View,No,1959,98136
4/22/2015,580000,2.5,2.4,5,4.9,Average,1,7,4157600120,47.5915,-122.132,567K,"2,500","11,900",No View,No,1963,98007
4/28/2015,500000,2.5,2.4,5,4.9,Average,1,7,9512500720,47.6713,-122.152,496K,"2,030","8,400",No View,No,1968,98052
4/6/2015,349950,2.5,2.4,5,4.9,Average,1,7,3811300110,47.4486,-122.194,319K,"2,250","7,176",No View,No,1983,98055
4/20/2015,395000,2.5,2.4,5,4.9,Average,1,7,3919000030,47.4997,-122.364,390K,"2,070","9,600",No View,No,1962,98146
4/8/2015,480000,2.75,2.4,5,4.9,Average,1,7,7214810510,47.7563,-122.147,460K,"2,760","7,200",No View,No,1979,98072
4/15/2015,325000,2.75,2.4,5,4.9,Average,1,7,1099900030,47.4683,-122.263,319K,"2,400","7,904",No View,No,1992,98188
4/21/2015,515000,3,2.4,5,4.9,Average,1,7,3526059115,47.6895,-122.129,496K,"2,670","11,761",No View,No,1981,98052
4/14/2015,310000,3,2.4,5,4.9,Average,1,7,4174600386,47.5539,-122.3,283K,"2,270","5,001",No View,No,1989,98108
4/29/2015,360000,3,2.4,5,4.9,Average,1,7,5379800862,47.4586,-122.283,354K,"2,480","7,200",No View,No,1999,98188
4/15/2015,528000,1.75,1.6,5,4.9,Average,1,8,8562700410,47.6694,-122.157,496K,"2,780","7,786",No View,No,1966,98052
4/17/2015,607000,1.75,1.6,5,4.9,Average,1,8,4322500055,47.5333,-122.392,602K,"1,910","5,428",No View,No,1954,98136
4/17/2015,470500,2.5,2.4,5,4.9,Average,1,8,6072600200,47.5415,-122.18,460K,"2,500","9,248",No View,No,1966,98006
4/29/2015,612000,2.5,2.4,5,4.9,Average,1,8,8860300220,47.6875,-122.122,602K,"2,300","7,000",No View,No,1975,98052
4/13/2015,600000,2.5,2.4,5,4.9,Average,1,8,8582400015,47.7,-122.287,567K,"2,380","8,204",No View,No,1957,98115
4/29/2015,545000,3.75,3.2,5,4.9,Average,1,8,3438500036,47.5571,-122.357,531K,"2,380","7,268",No View,No,2008,98106
4/5/2015,545000,4,3.2,5,4.9,Average,1,8,3438500037,47.5571,-122.356,531K,"1,680","7,268",No View,No,2008,98106
4/2/2015,750000,2.75,2.4,5,4.9,Average,1,10,7504000510,47.6318,-122.058,744K,"3,330","12,408",No View,No,1976,98074
4/28/2015,387500,2,1.6,6,5.9,Average,1,6,4027700853,47.7705,-122.269,354K,"2,400","7,684",No View,No,1932,98028
4/1/2015,335000,2,1.6,6,5.9,Average,1,7,7338402690,47.5329,-122.294,319K,"2,020","7,071",No View,No,1979,98108
4/13/2015,650000,3,2.4,6,5.9,Average,1,8,4310703070,47.6971,-122.341,638K,"2,960","5,000",No View,No,1968,98103
4/24/2015,224000,0.75,0.0,1,1.0,Average,1.5,6,3598600049,47.4756,-122.301,213K,840,"7,203",No View,No,1949,98168
4/30/2015,167000,1,0.8,1,1.0,Average,1.5,6,8649401270,47.713,-121.315,142K,780,"10,235",No View,No,1989,98014
4/29/2015,450000,1.75,1.6,2,2.0,Average,1.5,6,9276200890,47.5803,-122.393,425K,"1,760","2,275",No View,No,1912,98116
4/20/2015,220000,1,0.8,2,2.0,Average,1.5,7,2926049376,47.705,-122.313,213K,"1,060","10,423",No View,No,1965,98125
4/9/2015,453000,1.5,0.8,2,2.0,Average,1.5,7,2322069100,47.3836,-122.006,425K,"1,680","17,400",No View,No,1991,98038
4/23/2015,865000,1,0.8,2,2.0,Average,1.5,8,1794500360,47.6391,-122.36,850K,"1,470","5,400",No View,No,1912,98119
4/7/2015,710000,1,0.8,2,2.0,Average,1.5,8,2867100005,47.6442,-122.369,708K,"1,700","3,040",No View,No,1914,98119
4/14/2015,269000,2,1.6,2,2.0,Average,1.5,8,2115720270,47.319,-122.394,248K,"1,540","5,000",No View,No,1986,98023
4/16/2015,150000,1,0.8,3,2.9,Average,1.5,5,5062300280,47.7087,-121.352,142K,890,"6,488",No View,No,1928,98014
4/27/2015,380000,1,0.8,3,2.9,Average,1.5,6,1972202320,47.6506,-122.346,354K,"1,220","3,000",No View,No,1901,98103
4/22/2015,389000,1,0.8,3,2.9,Average,1.5,6,3332000615,47.5502,-122.274,354K,"1,330","3,740",No View,No,1903,98118
4/23/2015,280000,1,0.8,3,2.9,Average,1.5,6,1443500725,47.5345,-122.274,248K,"1,350","7,553",No View,No,1914,98118
4/29/2015,272000,1,0.8,3,2.9,Average,1.5,6,3826000280,47.4935,-122.306,248K,"1,130","8,100",No View,No,1934,98168
4/14/2015,204000,1,0.8,3,2.9,Average,1.5,6,7893200900,47.4162,-122.329,177K,"1,200","12,500",No View,No,1936,98198
4/9/2015,199950,1.5,0.8,3,2.9,Average,1.5,6,2123049194,47.4731,-122.298,177K,"1,370","10,317",No View,No,1958,98168
4/15/2015,240000,1.75,1.6,3,2.9,Average,1.5,6,7211402305,47.5105,-122.36,213K,"1,780","5,000",No View,No,1957,98146
4/7/2015,291700,2.5,2.4,3,2.9,Average,1.5,6,2114700115,47.5328,-122.346,283K,"1,970","4,120",No View,No,1927,98106
4/8/2015,180000,1,0.8,3,2.9,Average,1.5,7,1951600150,47.3717,-122.297,177K,"1,610","8,500",No View,No,1959,98032
4/7/2015,887200,1,0.8,3,2.9,Average,1.5,7,9550200155,47.6677,-122.333,886K,"1,400","5,100",No View,No,1900,98103
4/5/2015,630000,1,0.8,3,2.9,Average,1.5,7,8818400155,47.662,-122.326,602K,"1,590","4,080",No View,No,1922,98105
4/16/2015,165000,1,0.8,3,2.9,Average,1.5,7,3004800175,47.5169,-122.358,142K,"1,050","5,156",No View,No,1919,98106
4/9/2015,560000,1,0.8,3,2.9,Average,1.5,7,1324300398,47.655,-122.359,531K,"1,110","5,000",No View,No,1947,98107
4/15/2015,740000,1,0.8,3,2.9,Average,1.5,7,5100402764,47.6947,-122.315,708K,"1,230","6,380",No View,No,1927,98115
4/10/2015,522000,1,0.8,3,2.9,Average,1.5,7,2391602650,47.5616,-122.392,496K,"1,230","4,600",No View,No,1929,98116
4/22/2015,570000,1,0.8,3,2.9,Average,1.5,7,5249801440,47.5576,-122.277,567K,"1,660","7,650",No View,No,1910,98118
4/10/2015,402500,1,0.8,3,2.9,Average,1.5,7,8113100850,47.5462,-122.277,390K,"1,290","4,000",No View,No,1926,98118
4/3/2015,548500,1,0.8,3,2.9,Average,1.5,7,6840701095,47.6059,-122.3,531K,"1,740","4,400",No View,No,1924,98122
4/16/2015,490000,1,0.8,3,2.9,Average,1.5,7,5101406441,47.7015,-122.317,460K,"1,600","6,380",No View,No,1939,98125
4/20/2015,568000,1,0.8,3,2.9,Average,1.5,7,5408100035,47.7016,-122.295,567K,"1,340","7,260",No View,No,1953,98125
4/8/2015,390000,1,0.8,3,2.9,Average,1.5,7,1250200600,47.5986,-122.298,390K,"1,240","3,600",No View,No,1902,98144
4/26/2015,195000,1,0.8,3,2.9,Average,1.5,7,5727500102,47.7512,-122.329,177K,"1,280","6,967",No View,No,1949,98155
4/23/2015,430000,1.5,0.8,3,2.9,Average,1.5,7,321079066,47.3392,-121.897,425K,"1,810","349,351",No View,No,2002,98010
4/15/2015,425000,1.5,0.8,3,2.9,Average,1.5,7,4045500950,47.6923,-121.869,390K,"1,680","8,000",No View,No,2012,98014
4/24/2015,458500,1.5,0.8,3,2.9,Average,1.5,7,7217400650,47.6117,-122.301,425K,"1,280","1,920",No View,No,1905,98122
4/21/2015,435000,1.5,0.8,3,2.9,Average,1.5,7,7132300695,47.592,-122.307,425K,"1,300","3,348",No View,No,1904,98144
4/17/2015,320000,1.75,1.6,3,2.9,Average,1.5,7,774101755,47.7179,-121.403,319K,"1,790","66,250",No View,No,2003,98014
4/25/2015,712500,1.75,1.6,3,2.9,Average,1.5,7,7517500085,47.6631,-122.357,708K,"1,770","2,800",No View,No,1914,98103
4/27/2015,500000,1.75,1.6,3,2.9,Average,1.5,7,7977200720,47.6858,-122.295,496K,"1,480","6,120",No View,No,1946,98115
4/29/2015,475000,1.75,1.6,3,2.9,Average,1.5,7,7137300245,47.5922,-122.297,460K,"1,340","2,805",No View,No,1919,98144
4/15/2015,590000,2,1.6,3,2.9,Average,1.5,7,7960100050,47.6102,-122.296,567K,"1,860","3,600",No View,No,1915,98122
4/3/2015,350000,2.25,1.6,3,2.9,Average,1.5,7,2475200330,47.4735,-122.189,319K,"2,010","4,400",No View,No,1986,98055
4/8/2015,625000,2.5,2.4,3,2.9,Average,1.5,7,1254200015,47.681,-122.388,602K,"2,260","5,500",No View,No,1910,98117
4/27/2015,400000,1,0.8,3,2.9,Average,1.5,8,3438501100,47.5467,-122.359,390K,"1,240","4,000",No View,No,1928,98106
4/16/2015,900000,1,0.8,3,2.9,Average,1.5,8,7518508625,47.6803,-122.387,886K,"1,560","3,825",No View,No,1930,98117
4/16/2015,940000,1.5,0.8,3,2.9,Average,1.5,8,4232903295,47.6332,-122.362,921K,"1,790","4,800",No View,No,1912,98119
4/14/2015,530000,1.5,0.8,3,2.9,Average,1.5,8,9834200030,47.5745,-122.291,496K,"1,240","4,080",No View,No,1914,98144
4/6/2015,650500,1.75,1.6,3,2.9,Average,1.5,8,9839301060,47.6115,-122.292,638K,"1,740","4,400",No View,No,1903,98122
4/7/2015,880000,1.75,1.6,3,2.9,Average,1.5,8,6745700190,47.5828,-122.291,850K,"2,070","5,000",No View,No,1920,98144
4/27/2015,670000,2,1.6,3,2.9,Average,1.5,8,686300880,47.6275,-122.12,638K,"2,570","10,078",No View,No,1965,98008
4/8/2015,935000,2,1.6,3,2.9,Average,1.5,8,809003105,47.6384,-122.35,921K,"1,720","2,000",No View,No,1910,98109
4/17/2015,675000,2,1.6,3,2.9,Average,1.5,8,1556200155,47.6088,-122.294,673K,"1,510","3,817",No View,No,1905,98122
4/28/2015,490000,2.25,1.6,3,2.9,Average,1.5,8,7504200250,47.631,-122.061,460K,"2,330","3,600",No View,No,1971,98074
4/16/2015,446250,2.5,2.4,3,2.9,Average,1.5,9,2623089002,47.4525,-121.748,425K,"2,380","214,315",No View,No,2000,98045
4/3/2015,277000,1,0.8,4,3.9,Average,1.5,6,7231501665,47.4768,-122.206,248K,"1,500","5,750",No View,No,1925,98055
4/15/2015,390000,1,0.8,4,3.9,Average,1.5,6,3277801450,47.5433,-122.375,390K,"1,140","6,250",No View,No,1958,98126
4/7/2015,425000,1,0.8,4,3.9,Average,1.5,6,2586800270,47.5044,-122.35,390K,"1,260","7,645",No View,No,1925,98146
4/8/2015,290000,1,0.8,4,3.9,Average,1.5,6,2610100020,47.742,-122.325,283K,"1,010","7,200",No View,No,1947,98155
4/27/2015,332500,1,0.8,4,3.9,Average,1.5,6,5006000035,47.4692,-122.355,319K,"1,670","8,102",No View,No,1944,98166
4/23/2015,334900,1.75,1.6,4,3.9,Average,1.5,6,8113101070,47.5487,-122.277,319K,"2,180","4,066",No View,No,1911,98118
4/16/2015,599000,1,0.8,4,3.9,Average,1.5,7,9136101271,47.667,-122.335,567K,"1,590","4,280",No View,No,1924,98103
4/7/2015,832600,1,0.8,4,3.9,Average,1.5,7,510002995,47.6601,-122.332,815K,"1,640","4,200",No View,No,1925,98103
4/8/2015,229000,1,0.8,4,3.9,Average,1.5,7,3438502066,47.5457,-122.363,213K,"1,320","5,000",No View,No,1928,98106
4/14/2015,615000,1,0.8,4,3.9,Average,1.5,7,3232200095,47.6357,-122.373,602K,"1,340","2,006",No View,No,1931,98119
4/17/2015,364000,1,0.8,4,3.9,Average,1.5,7,4365200895,47.5216,-122.374,354K,"1,210","7,740",No View,No,1922,98126
4/1/2015,282000,1,0.8,4,3.9,Average,1.5,7,5589300370,47.7529,-122.306,248K,"1,200","11,111",No View,No,1949,98155
4/22/2015,342000,1,0.8,4,3.9,Average,1.5,7,2596300035,47.7754,-122.296,319K,"1,390","9,023",No View,No,1955,98155
4/1/2015,210750,1.5,0.8,4,3.9,Average,1.5,7,7972604425,47.5185,-122.345,177K,"1,840","7,076",No View,No,1957,98106
4/23/2015,432000,1.75,1.6,4,3.9,Average,1.5,7,9269200340,47.534,-122.373,425K,"1,970","5,160",No View,No,1942,98126
4/9/2015,805000,2,1.6,4,3.9,Average,1.5,7,9530100225,47.6684,-122.356,779K,"1,890","4,500",No View,No,1907,98103
4/7/2015,632750,2,1.6,4,3.9,Average,1.5,7,8722100030,47.6388,-122.302,602K,"1,800","4,800",No View,No,1918,98112
4/27/2015,620000,2.25,1.6,4,3.9,Average,1.5,7,4083800345,47.6649,-122.337,602K,"1,890","4,300",No View,No,1918,98103
4/7/2015,715000,2.5,2.4,4,3.9,Average,1.5,7,2919200440,47.6886,-122.359,708K,"1,860","3,840",No View,No,1928,98117
4/27/2015,212000,2.5,2.4,4,3.9,Average,1.5,7,9456200450,47.3776,-122.314,177K,"1,900","21,780",No View,No,1940,98198
4/14/2015,950000,3,2.4,4,3.9,Average,1.5,7,6819100310,47.6453,-122.358,921K,"2,420","4,800",No View,No,1919,98119
4/13/2015,625000,1.75,1.6,4,3.9,Average,1.5,8,8722101370,47.636,-122.302,602K,"2,180","4,431",No View,No,1912,98112
4/22/2015,280500,2.75,2.4,4,3.9,Average,1.5,8,9264910280,47.3078,-122.337,248K,"2,660","7,754",No View,No,1986,98023
4/21/2015,546000,3,2.4,4,3.9,Average,1.5,8,2254501440,47.6117,-122.313,531K,"1,790","3,600",No View,No,1901,98122
4/21/2015,785000,2.5,2.4,4,3.9,Average,1.5,11,6817850110,47.6399,-122.052,779K,"3,210","24,527",No View,No,1984,98074
4/14/2015,245000,1.5,0.8,5,4.9,Average,1.5,6,3826000550,47.4945,-122.304,213K,"2,000","8,100",No View,No,1946,98168
4/29/2015,315000,1.75,1.6,5,4.9,Average,1.5,6,8019200925,47.4935,-122.321,283K,"1,850","14,800",No View,No,1937,98168
4/13/2015,306000,2,1.6,5,4.9,Average,1.5,6,2822059181,47.3714,-122.177,283K,"1,460","169,448",No View,No,1910,98030
4/6/2015,590000,1,0.8,5,4.9,Average,1.5,7,9285800790,47.5686,-122.378,567K,"1,840","6,710",No View,No,1920,98126
4/28/2015,548000,1.5,0.8,5,4.9,Average,1.5,7,967000400,47.7614,-122.203,531K,"1,700","7,200",No View,No,1937,98011
4/13/2015,683000,1.5,0.8,5,4.9,Average,1.5,7,1778500595,47.6197,-122.287,673K,"1,720","4,000",No View,No,1925,98112
4/2/2015,462000,2,1.6,5,4.9,Average,1.5,7,4083800340,47.6647,-122.337,460K,"1,380","4,300",No View,No,1916,98103
4/21/2015,695000,2,1.6,5,4.9,Average,1.5,7,4083303815,47.654,-122.337,673K,"3,160","3,990",No View,No,1923,98103
4/21/2015,425000,2,1.6,5,4.9,Average,1.5,7,2586800210,47.5031,-122.348,390K,"2,500","7,804",No View,No,1921,98146
4/22/2015,515000,2.5,2.4,5,4.9,Average,1.5,7,546000400,47.6903,-122.38,496K,"1,690","2,402",No View,No,1930,98117
4/21/2015,392400,2.5,2.4,5,4.9,Average,1.5,7,3971700560,47.7733,-122.318,390K,"2,520","27,951",No View,No,1942,98155
4/22/2015,635000,2.75,2.4,5,4.9,Average,1.5,7,1254200045,47.6806,-122.388,602K,"2,620","5,500",No View,No,1911,98117
4/11/2015,850000,4,3.2,5,4.9,Average,1.5,7,9222400605,47.6736,-122.323,815K,"2,980","4,500",No View,No,1921,98115
4/7/2015,855000,1.5,0.8,5,4.9,Average,1.5,8,6788201440,47.6401,-122.303,850K,"1,930","4,500",No View,No,1929,98112
4/10/2015,825000,1.75,1.6,5,4.9,Average,1.5,8,1193000450,47.6461,-122.392,815K,"2,330","6,000",No View,No,1937,98199
4/29/2015,355000,0,0.0,0,0.0,Average,2,8,3374500520,47.4095,-122.168,354K,"2,460","8,049",No View,No,1990,98031
4/3/2015,336000,1,0.8,1,1.0,Average,2,7,7548300425,47.5883,-122.311,319K,"1,160","5,000",No View,No,2000,98144
4/7/2015,250000,1.5,0.8,1,1.0,Average,2,8,3278600750,47.549,-122.372,248K,"1,180","1,688",No View,No,2007,98126
4/7/2015,420000,2,1.6,1,1.0,Average,2,8,1702901618,47.5574,-122.284,390K,"1,070",675,No View,No,2007,98118
4/29/2015,300000,1,0.8,2,2.0,Average,2,7,7203102140,47.6972,-122.025,283K,"1,290","2,482",No View,No,2008,98053
4/20/2015,403000,1,0.8,2,2.0,Average,2,7,5100400244,47.6911,-122.313,390K,894,"1,552",No View,No,2011,98115
4/8/2015,500000,1.5,0.8,2,2.0,Average,2,7,4174600262,47.5571,-122.299,496K,"2,070","5,432",No View,No,1951,98108
4/2/2015,662700,1.5,0.8,2,2.0,Average,2,7,5583200810,47.5568,-122.271,638K,"2,440","6,900",No View,No,1910,98118
4/12/2015,265000,1.5,0.8,2,2.0,Average,2,7,2926049582,47.7117,-122.326,248K,"1,084","3,427",No View,No,1976,98125
4/27/2015,325000,1.5,0.8,2,2.0,Average,2,7,6413600192,47.7178,-122.318,319K,940,"1,222",No View,No,2004,98125
4/21/2015,275000,1.5,0.8,2,2.0,Average,2,7,1445200110,47.7677,-122.315,248K,"1,160","1,103",No View,No,2006,98133
4/29/2015,418000,1.5,0.8,2,2.0,Average,2,7,2719100013,47.5439,-122.386,390K,"1,480","1,349",No View,No,2007,98136
4/21/2015,345000,1.5,0.8,2,2.0,Average,2,7,3319500922,47.5998,-122.306,319K,830,920,No View,No,2005,98144
4/30/2015,370000,1.5,0.8,2,2.0,Average,2,7,7548300751,47.5872,-122.308,354K,"1,280","2,096",No View,No,2007,98144
4/24/2015,284900,1.5,0.8,2,2.0,Average,2,7,1445200190,47.7675,-122.315,283K,"1,160",982,No View,No,2006,98155
4/14/2015,405000,1.75,1.6,2,2.0,Average,2,7,2591010150,47.6934,-122.184,390K,"1,350","2,653",No View,No,1986,98033
4/27/2015,345000,1.75,1.6,2,2.0,Average,2,7,3869900150,47.5397,-122.387,319K,"1,030","1,106",No View,No,2006,98136
4/20/2015,273000,2,1.6,2,2.0,Average,2,7,9406500480,47.7525,-122.244,248K,"1,384","1,822",No View,No,1990,98028
4/27/2015,352499,2.25,1.6,2,2.0,Average,2,7,8562780200,47.5321,-122.073,319K,"1,240",705,No View,No,2009,98027
4/23/2015,555000,2.25,1.6,2,2.0,Average,2,7,1912100875,47.6399,-122.32,531K,"1,370","1,248",No View,No,2000,98102
4/27/2015,267100,2.5,2.4,2,2.0,Average,2,7,7899800476,47.5243,-122.36,248K,"1,250","1,580",No View,No,2005,98106
4/2/2015,350000,2.75,2.4,2,2.0,Average,2,7,797000258,47.5102,-122.324,319K,"2,820","11,770",No View,No,1947,98168
4/24/2015,313500,1.5,0.8,2,2.0,Average,2,8,1773100430,47.5581,-122.363,283K,"1,270","1,282",No View,No,2006,98106
4/10/2015,422250,1.5,0.8,2,2.0,Average,2,8,2767704302,47.6741,-122.375,390K,"1,280","1,256",No View,No,1998,98107
4/8/2015,482000,1.5,0.8,2,2.0,Average,2,8,2767704682,47.6727,-122.375,460K,"1,300","1,229",No View,No,2000,98107
4/21/2015,401750,1.5,0.8,2,2.0,Average,2,8,952007141,47.5619,-122.382,390K,"1,070","1,236",No View,No,2005,98116
4/2/2015,390000,1.5,0.8,2,2.0,Average,2,8,7548301050,47.588,-122.304,390K,"1,340","1,402",No View,No,2008,98144
4/15/2015,345000,1.5,0.8,2,2.0,Average,2,8,424049283,47.5926,-122.3,319K,830,"1,034",No View,No,2009,98144
4/13/2015,395000,1.75,1.6,2,2.0,Average,2,8,8929000250,47.5513,-121.998,390K,"1,210","1,161",No View,No,2014,98029
4/8/2015,258800,1.75,1.6,2,2.0,Average,2,8,2895800770,47.5171,-122.347,248K,"1,290","1,624",No View,No,2014,98106
4/7/2015,376000,2,1.6,2,2.0,Average,2,8,3629960590,47.5476,-122.005,354K,"1,340","1,635",No View,No,2003,98029
4/21/2015,394000,2,1.6,2,2.0,Average,2,8,7853340610,47.5169,-121.878,390K,"1,750","2,731",No View,No,2012,98065
4/6/2015,455000,2,1.6,2,2.0,Average,2,8,1225039067,47.6675,-122.368,425K,"1,190","1,303",No View,No,2009,98107
4/20/2015,699999,2,1.6,2,2.0,Average,2,8,9828702339,47.6205,-122.299,673K,"1,460","1,085",No View,No,2014,98112
4/28/2015,529000,2,1.6,2,2.0,Average,2,8,1226039124,47.7628,-122.359,496K,"1,540","9,714",No View,No,2008,98177
4/30/2015,325000,2.25,1.6,2,2.0,Average,2,8,8165501700,47.5398,-122.369,319K,"1,550","2,285",No View,No,2007,98106
4/13/2015,574000,2.25,1.6,2,2.0,Average,2,8,955000453,47.6199,-122.304,567K,"1,100","1,114",No View,No,2009,98122
4/30/2015,375000,2.25,1.6,2,2.0,Average,2,8,7996700220,47.7154,-122.341,354K,"1,640","2,240",No View,No,1980,98133
4/16/2015,475000,2.25,1.6,2,2.0,Average,2,8,2771603314,47.6386,-122.388,460K,"1,060",925,No View,No,2006,98199
4/17/2015,479000,2.5,2.4,2,2.0,Average,2,8,3026059361,47.7043,-122.209,460K,"1,741","1,439",No View,No,2007,98034
4/8/2015,234950,2.5,2.4,2,2.0,Average,2,8,2887970040,47.3728,-122.157,213K,"1,720","3,132",No View,No,1999,98042
4/17/2015,541500,2.5,2.4,2,2.0,Average,2,8,8682282210,47.7082,-122.019,531K,"1,900","3,690",No View,No,2006,98053
4/29/2015,330000,2.5,2.4,2,2.0,Average,2,8,869700350,47.4911,-122.154,319K,"1,310","2,915",No View,No,1999,98059
4/6/2015,635000,2.5,2.4,2,2.0,Average,2,8,6852700520,47.6228,-122.319,602K,"1,390","1,132",No View,No,2006,98102
